Customer_ID,Age,Gender,Income_Level,Marital_Status,Education_Level,Occupation,Location,Purchase_Category,Purchase_Amount,Frequency_of_Purchase,Purchase_Channel,Brand_Loyalty,Product_Rating,Time_Spent_on_Product_Research(hours),Social_Media_Influence,Discount_Sensitivity,Return_Rate,Customer_Satisfaction,Engagement_with_Ads,Device_Used_for_Shopping,Payment_Method,Time_of_Purchase,Discount_Used,Customer_Loyalty_Program_Member,Purchase_Intent,Shipping_Preference,Time_to_Decision
76-213-5806,21,Female,High,Widowed,Bachelor's,Middle,Rende,Electronics,$129.64 ,4,In-Store,3,1,2,None,Not Sensitive,1,3,Low,Desktop,Debit Card,5/27/2024,FALSE,TRUE,Need-based,Express,3
66-894-5431,41,Male,Middle,Single,Master's,High,Zarasai,Mobile Accessories,$473.77 ,9,Online,3,1,2,Medium,Very Sensitive,2,9,None,Desktop,PayPal,5/2/2024,FALSE,FALSE,Wants-based,No Preference,13
20-939-3906,40,Female,High,Married,High School,Middle,Nanchangshan,Electronics,$130.84 ,4,Online,5,5,2,Medium,Very Sensitive,2,10,Low,Tablet,PayPal,9/13/2024,TRUE,TRUE,Need-based,Standard,13
86-390-9555,48,Male,Middle,Single,Master's,High,Pegões,Groceries,$436.54 ,12,Online,3,3,0,Medium,Very Sensitive,1,8,Low,Smartphone,Debit Card,5/30/2024,TRUE,FALSE,Wants-based,No Preference,9
91-602-0761,25,Female,Middle,Widowed,Bachelor's,Middle,Espírito Santo do Pinhal,Animal Feed,$264.01 ,4,In-Store,3,4,0,High,Somewhat Sensitive,1,5,None,Desktop,Other,10/21/2024,TRUE,FALSE,Need-based,No Preference,2
62-974-7965,30,Female,High,Divorced,Bachelor's,High,Újezd,Travel & Leisure (Flights,$58.27 ,2,In-Store,5,4,1,Medium,Somewhat Sensitive,1,4,Medium,Smartphone,Cash,10/15/2024,FALSE,TRUE,Need-based,No Preference,13
21-232-1397,25,Male,Middle,Single,Master's,High,Bhadrapur,Sports & Outdoors,$190.76 ,10,In-Store,5,5,2,None,Not Sensitive,1,3,High,Desktop,Other,11/7/2024,FALSE,FALSE,Planned,Express,11
31-364-4144,40,Female,High,Widowed,Master's,High,Kostrovo,Animal Feed,$105.76 ,8,Online,4,4,2,None,Very Sensitive,1,8,Medium,Tablet,Credit Card,1/18/2024,FALSE,FALSE,Planned,Express,4
99-945-7193,24,Female,Middle,Single,Master's,High,Lemery,Hotels,$254.29 ,9,Mixed,5,4,0,Medium,Somewhat Sensitive,1,7,Low,Smartphone,Cash,4/30/2024,FALSE,FALSE,Impulsive,Express,3
91-053-3261,49,Male,Middle,Divorced,Bachelor's,High,Youcheng,Sports & Outdoors,$435.52 ,9,Online,5,3,2,High,Not Sensitive,1,2,Medium,Desktop,Debit Card,11/12/2024,TRUE,FALSE,Impulsive,No Preference,11
50-447-5171,50,Female,High,Married,Master's,Middle,Napoli,Office Supplies,$235.49 ,5,In-Store,4,3,1,High,Somewhat Sensitive,1,6,None,Smartphone,Cash,5/13/2024,TRUE,FALSE,Impulsive,Express,5
89-754-7244,45,Male,High,Widowed,Master's,Middle,El Caño,Mobile Accessories,$161.34 ,3,Mixed,2,3,2,High,Very Sensitive,1,8,Medium,Tablet,Credit Card,9/28/2024,TRUE,FALSE,Impulsive,No Preference,4
56-072-7011,19,Male,High,Single,Master's,High,Heemstede,Mobile Accessories,$167.67 ,11,In-Store,5,2,1,High,Very Sensitive,0,6,Medium,Smartphone,Credit Card,3/18/2024,FALSE,TRUE,Need-based,Express,5
74-281-3421,50,Female,Middle,Widowed,High School,High,Panyam,Food & Beverages,$96.68 ,10,Mixed,5,2,2,High,Somewhat Sensitive,2,3,None,Smartphone,Credit Card,4/13/2024,TRUE,FALSE,Planned,No Preference,10
86-068-2133,32,Male,High,Married,Master's,High,Faraulep,Gardening & Outdoors,$234.58 ,3,Mixed,5,5,2,Low,Very Sensitive,2,6,None,Desktop,PayPal,4/23/2024,TRUE,FALSE,Impulsive,Standard,1
03-102-0288,21,Male,Middle,Married,Master's,Middle,San Isidro,Furniture,$156.48 ,7,In-Store,5,1,0,Low,Not Sensitive,2,5,Medium,Desktop,Other,3/13/2024,FALSE,TRUE,Wants-based,No Preference,4
74-033-1145,27,Polygender,High,Widowed,Bachelor's,Middle,Mranggen,Jewelry & Accessories,$489.66 ,11,Mixed,5,1,0,High,Not Sensitive,2,6,None,Tablet,Other,1/18/2024,TRUE,FALSE,Wants-based,Standard,3
24-272-6205,39,Agender,High,Divorced,Master's,High,Cigadog,Packages),$161.85 ,9,In-Store,5,3,0,High,Very Sensitive,0,4,Medium,Smartphone,Other,4/25/2024,TRUE,FALSE,Need-based,No Preference,10
90-170-1951,34,Male,Middle,Widowed,Master's,High,Caitang,Electronics,$204.47 ,7,Online,2,1,1,None,Very Sensitive,2,9,None,Smartphone,Credit Card,8/15/2024,TRUE,TRUE,Wants-based,No Preference,3
73-259-8940,34,Female,Middle,Widowed,Bachelor's,Middle,Masoyila,Hotels,$315.03 ,4,Online,1,5,0,High,Very Sensitive,1,6,Low,Tablet,PayPal,11/10/2024,TRUE,FALSE,Planned,Express,2
77-796-5786,42,Male,Middle,Single,Master's,High,Beiyuan,Furniture,$330.36 ,12,In-Store,5,5,1,Low,Very Sensitive,1,4,Low,Tablet,Other,6/29/2024,TRUE,TRUE,Need-based,No Preference,3
23-949-1954,42,Male,Middle,Single,Bachelor's,Middle,Kariya,Toys & Games,$456.83 ,5,Online,2,5,0,None,Not Sensitive,0,9,High,Tablet,Credit Card,6/20/2024,FALSE,FALSE,Need-based,No Preference,13
51-313-7293,31,Male,High,Widowed,Bachelor's,High,Malakhovka,Jewelry & Accessories,$236.05 ,6,In-Store,2,3,0,None,Very Sensitive,1,4,High,Desktop,Other,11/16/2024,FALSE,TRUE,Need-based,No Preference,13
62-797-9254,35,Female,High,Widowed,High School,High,At-Bashi,Home Appliances,$289.28 ,9,Online,3,5,1,High,Somewhat Sensitive,2,7,Medium,Tablet,PayPal,6/29/2024,FALSE,TRUE,Wants-based,Express,13
27-941-4995,27,Female,High,Married,High School,Middle,Sankeyushu,Packages),$483.77 ,5,In-Store,1,2,0,None,Very Sensitive,0,5,None,Desktop,Credit Card,7/20/2024,FALSE,FALSE,Wants-based,No Preference,10
01-799-2615,45,Male,Middle,Married,High School,Middle,Limoges,Furniture,$64.50 ,7,In-Store,3,4,1,High,Somewhat Sensitive,1,7,High,Desktop,Credit Card,7/28/2024,TRUE,FALSE,Wants-based,No Preference,13
82-133-0444,43,Male,High,Married,Bachelor's,Middle,Hägersten,Groceries,$436.57 ,4,Mixed,5,3,1,High,Not Sensitive,2,10,Low,Desktop,Debit Card,2/2/2024,FALSE,FALSE,Wants-based,Standard,3
43-920-9499,35,Bigender,Middle,Widowed,High School,Middle,Tarata,Food & Beverages,$364.48 ,2,Mixed,3,3,0.2,None,Very Sensitive,2,5,None,Smartphone,Other,9/26/2024,FALSE,FALSE,Planned,No Preference,13
17-551-9779,33,Female,Middle,Widowed,Master's,High,Marabahan,Beauty & Personal Care,$221.88 ,12,In-Store,1,4,2,Low,Somewhat Sensitive,1,6,None,Desktop,Other,4/4/2024,TRUE,FALSE,Need-based,Express,9
49-037-2300,31,Female,Middle,Single,High School,Middle,Eslāmābād,Clothing,$278.21 ,3,Mixed,5,1,2,Low,Somewhat Sensitive,0,7,Low,Tablet,Other,10/22/2024,TRUE,FALSE,Need-based,No Preference,14
95-876-9757,31,Female,High,Married,Master's,High,Emar,Health Supplements,$344.43 ,7,Online,3,5,0,Medium,Not Sensitive,2,4,Medium,Desktop,Credit Card,7/12/2024,TRUE,FALSE,Impulsive,Standard,5
47-947-4888,26,Male,High,Single,Master's,High,Baisha,Baby Products,$326.08 ,11,In-Store,4,3,2,Medium,Not Sensitive,2,6,Medium,Tablet,PayPal,6/30/2024,TRUE,TRUE,Impulsive,Express,8
83-003-2165,49,Male,High,Married,Bachelor's,Middle,Magdalena,Gardening & Outdoors,$437.97 ,8,Online,4,2,0,High,Not Sensitive,0,7,Medium,Tablet,Debit Card,4/2/2024,TRUE,TRUE,Need-based,Express,12
27-619-9264,23,Male,High,Single,Master's,High,Göteborg,Packages),$391.87 ,3,Online,1,4,2,High,Very Sensitive,0,2,Medium,Desktop,Cash,2/16/2024,TRUE,FALSE,Planned,Standard,6
49-476-1729,42,Male,High,Single,Master's,Middle,Skórzec,Travel & Leisure (Flights,$333.41 ,3,Online,2,5,1,High,Very Sensitive,1,6,None,Tablet,PayPal,1/31/2024,FALSE,FALSE,Planned,Standard,3
64-803-7087,32,Male,Middle,Single,Bachelor's,High,São João dos Inhamuns,Groceries,$251.54 ,9,Online,5,1,0,High,Not Sensitive,2,10,Low,Desktop,PayPal,10/9/2024,TRUE,FALSE,Impulsive,No Preference,1
01-925-4021,37,Female,Middle,Single,High School,Middle,Tambaksari,Electronics,$292.08 ,7,In-Store,3,2,1,High,Somewhat Sensitive,2,9,Low,Smartphone,Credit Card,4/9/2024,FALSE,FALSE,Need-based,Standard,11
51-116-5937,25,Polygender,High,Widowed,Bachelor's,Middle,Lazarat,Travel & Leisure (Flights,$204.29 ,11,In-Store,5,4,0,None,Not Sensitive,2,1,Medium,Smartphone,PayPal,5/16/2024,FALSE,FALSE,Impulsive,Express,12
72-454-2741,49,Male,Middle,Single,High School,Middle,Belene,Packages),$258.68 ,4,Online,4,2,1,Low,Somewhat Sensitive,0,9,None,Desktop,Credit Card,10/22/2024,FALSE,FALSE,Impulsive,No Preference,9
96-484-1000,26,Male,Middle,Married,Bachelor's,High,Xiangshan,Gardening & Outdoors,$258.02 ,2,In-Store,3,2,1,Low,Very Sensitive,2,4,High,Desktop,PayPal,11/8/2024,TRUE,TRUE,Need-based,Express,13
07-834-3350,29,Female,High,Single,Master's,Middle,San Luis,Gardening & Outdoors,$181.87 ,12,Mixed,4,1,1,Medium,Not Sensitive,2,4,High,Desktop,Debit Card,9/1/2024,FALSE,TRUE,Wants-based,No Preference,11
11-802-5604,26,Male,High,Divorced,High School,Middle,Zengfu,Groceries,$81.18 ,8,Online,4,5,1,Low,Not Sensitive,2,3,High,Tablet,Cash,5/17/2024,FALSE,FALSE,Impulsive,Express,3
41-750-4105,23,Female,High,Divorced,Master's,High,Tingsryd,Books,$382.94 ,8,In-Store,1,3,0,Medium,Not Sensitive,0,6,None,Desktop,Debit Card,5/19/2024,FALSE,FALSE,Need-based,Standard,3
31-491-8457,47,Female,High,Single,Bachelor's,High,Tipaz,Beauty & Personal Care,$402.82 ,7,Online,4,5,0,None,Somewhat Sensitive,2,2,Low,Smartphone,Debit Card,1/25/2024,FALSE,FALSE,Wants-based,No Preference,13
86-257-9581,30,Male,High,Single,Bachelor's,Middle,Wādī as Salqā,Gardening & Outdoors,$497.76 ,2,In-Store,1,2,2,High,Very Sensitive,2,3,Medium,Smartphone,Credit Card,3/8/2024,TRUE,TRUE,Wants-based,No Preference,4
22-981-6595,26,Female,High,Single,High School,High,Wasagu,Furniture,$227.58 ,5,Online,4,2,1,High,Not Sensitive,0,1,Low,Tablet,Credit Card,7/13/2024,TRUE,FALSE,Need-based,No Preference,11
54-002-5845,35,Female,High,Divorced,Bachelor's,High,Wangsi,Electronics,$263.57 ,2,Mixed,2,3,0,High,Somewhat Sensitive,1,9,None,Tablet,PayPal,11/21/2024,TRUE,TRUE,Impulsive,Express,8
31-927-7787,40,Male,High,Married,High School,High,Esmeralda,Baby Products,$422.09 ,3,In-Store,4,1,1,High,Not Sensitive,0,9,Medium,Tablet,PayPal,3/31/2024,TRUE,FALSE,Need-based,Standard,7
46-098-9737,35,Male,Middle,Married,Master's,High,Chivilcoy,Gardening & Outdoors,$411.83 ,2,In-Store,2,3,2,High,Not Sensitive,1,3,Medium,Tablet,PayPal,4/28/2024,TRUE,TRUE,Impulsive,Standard,10
27-017-7173,21,Male,Middle,Single,Master's,Middle,São Miguel do Araguaia,Software & Apps,$242.65 ,3,Mixed,5,3,0.2,None,Very Sensitive,2,8,None,Tablet,Cash,7/9/2024,FALSE,TRUE,Planned,No Preference,9
53-102-9949,41,Male,Middle,Widowed,Master's,Middle,Libei,Sports & Outdoors,$298.93 ,6,Mixed,5,2,0.2,None,Somewhat Sensitive,2,1,None,Tablet,PayPal,9/22/2024,TRUE,TRUE,Planned,Express,2
02-676-9312,44,Female,High,Single,Bachelor's,High,Araci,Mobile Accessories,$191.21 ,7,Mixed,5,4,1,Low,Very Sensitive,2,6,Low,Smartphone,Debit Card,4/4/2024,FALSE,FALSE,Need-based,No Preference,13
28-969-7540,44,Female,High,Married,Master's,Middle,Kuçovë,Electronics,$136.67 ,3,Online,3,1,1,Low,Somewhat Sensitive,0,2,High,Desktop,PayPal,6/20/2024,FALSE,TRUE,Impulsive,Standard,1
30-083-9565,37,Male,Middle,Widowed,Master's,High,Bokong Timur,Sports & Outdoors,$324.11 ,11,Online,3,3,2,None,Very Sensitive,0,2,Low,Smartphone,Cash,3/22/2024,FALSE,FALSE,Impulsive,No Preference,7
30-975-0306,40,Female,High,Widowed,Bachelor's,High,Gaowu,Animal Feed,$105.64 ,6,Online,1,3,0,Low,Very Sensitive,2,1,None,Smartphone,Other,4/6/2024,TRUE,TRUE,Planned,No Preference,12
14-364-4904,43,Male,High,Widowed,Master's,High,Guéret,Electronics,$295.60 ,10,Online,1,2,1,High,Somewhat Sensitive,0,9,Low,Desktop,Credit Card,5/20/2024,TRUE,TRUE,Need-based,Standard,5
08-652-2085,48,Male,Middle,Single,Master's,High,Postřekov,Animal Feed,$227.03 ,9,In-Store,4,4,2,Low,Not Sensitive,2,7,High,Tablet,Other,4/9/2024,TRUE,TRUE,Need-based,No Preference,4
67-037-2087,32,Female,High,Divorced,Bachelor's,Middle,Gobojango,Hotels,$485.77 ,10,Mixed,1,2,0,Low,Not Sensitive,2,6,None,Tablet,Cash,12/4/2024,FALSE,FALSE,Planned,No Preference,6
09-737-8354,37,Female,Middle,Widowed,High School,High,Tandahimba,Animal Feed,$173.43 ,4,In-Store,3,3,0,Medium,Not Sensitive,2,1,Low,Desktop,PayPal,5/27/2024,TRUE,TRUE,Need-based,No Preference,14
12-417-5609,29,Female,Middle,Widowed,High School,Middle,Iwade,Baby Products,$462.96 ,2,Online,4,2,0,High,Very Sensitive,2,6,High,Tablet,Cash,7/1/2024,TRUE,FALSE,Planned,No Preference,3
25-096-6830,36,Male,High,Divorced,High School,Middle,La Guata,Mobile Accessories,$203.13 ,10,Online,4,3,2,None,Somewhat Sensitive,1,5,High,Tablet,Debit Card,8/15/2024,TRUE,FALSE,Impulsive,Standard,6
91-558-5922,50,Female,High,Married,Master's,High,Saint-Brieuc,Toys & Games,$443.11 ,9,In-Store,1,2,1,None,Very Sensitive,0,10,Low,Tablet,Other,1/19/2024,TRUE,TRUE,Wants-based,No Preference,1
25-560-4506,31,Bigender,High,Divorced,High School,High,Paya Dapur,Health Supplements,$254.83 ,2,Mixed,1,2,1,None,Somewhat Sensitive,1,2,Low,Desktop,Credit Card,9/18/2024,FALSE,FALSE,Wants-based,Standard,1
33-609-0598,29,Female,High,Single,Master's,Middle,Xinzha,Luxury Goods,$336.89 ,4,Online,2,1,2,Medium,Very Sensitive,1,7,High,Smartphone,Credit Card,6/17/2024,FALSE,FALSE,Planned,Express,9
45-337-1798,26,Male,Middle,Married,Bachelor's,Middle,Al Qārah,Baby Products,$337.17 ,8,In-Store,5,5,0,Low,Not Sensitive,1,6,Medium,Tablet,Credit Card,7/26/2024,FALSE,TRUE,Wants-based,No Preference,3
34-265-8558,22,Female,High,Single,High School,High,Antipolo,Food & Beverages,$429.24 ,2,Online,2,2,2,Medium,Very Sensitive,0,3,None,Desktop,Cash,3/11/2024,FALSE,FALSE,Planned,No Preference,13
67-323-7406,35,Female,High,Married,High School,High,Yuyangguan,Electronics,$197.70 ,7,Mixed,3,5,2,High,Somewhat Sensitive,1,6,Medium,Desktop,Cash,9/27/2024,FALSE,FALSE,Need-based,Standard,9
40-149-8247,23,Male,Middle,Married,Bachelor's,Middle,Qiman,Home Appliances,$336.96 ,2,In-Store,5,2,2,High,Not Sensitive,0,7,Low,Tablet,PayPal,9/5/2024,TRUE,TRUE,Impulsive,No Preference,7
37-361-8691,40,Female,High,Married,High School,High,Maguwon,Packages),$489.81 ,11,Mixed,3,2,1,Low,Very Sensitive,0,1,None,Tablet,Credit Card,12/22/2024,FALSE,FALSE,Wants-based,No Preference,3
17-763-9416,32,Female,High,Single,High School,Middle,Tsibulev,Software & Apps,$455.55 ,8,Mixed,4,4,1,High,Somewhat Sensitive,0,6,High,Desktop,PayPal,10/29/2024,FALSE,FALSE,Planned,No Preference,10
56-453-8263,29,Male,Middle,Divorced,Master's,Middle,San Antonio Aguas Calientes,Mobile Accessories,$266.61 ,3,Online,3,1,1,Medium,Very Sensitive,2,8,None,Tablet,Debit Card,6/6/2024,TRUE,FALSE,Need-based,Standard,7
19-560-0717,50,Polygender,Middle,Married,High School,High,Pombas,Travel & Leisure (Flights,$460.88 ,5,Mixed,3,4,2,None,Not Sensitive,2,4,High,Tablet,Cash,4/12/2024,TRUE,FALSE,Impulsive,Standard,2
40-199-1803,42,Male,High,Single,High School,Middle,Ku‘aydinah,Health Supplements,$361.40 ,2,In-Store,2,5,1,Medium,Somewhat Sensitive,0,5,Medium,Desktop,Credit Card,12/21/2024,FALSE,TRUE,Impulsive,No Preference,7
09-332-0236,47,Female,Middle,Divorced,Master's,Middle,San Marcos,Baby Products,$51.86 ,4,Mixed,3,5,0.2,Medium,Not Sensitive,2,6,High,Tablet,Credit Card,12/25/2024,FALSE,TRUE,Need-based,No Preference,6
83-982-5300,27,Male,Middle,Married,High School,Middle,Chum Phae,Office Supplies,$310.16 ,5,Mixed,5,3,1,None,Somewhat Sensitive,0,4,High,Desktop,Cash,12/1/2024,FALSE,FALSE,Need-based,Standard,14
46-662-1571,40,Female,Middle,Widowed,Master's,Middle,La Laja,Packages),$300.73 ,8,Online,4,2,1,Low,Somewhat Sensitive,2,9,High,Desktop,Cash,3/31/2024,TRUE,TRUE,Need-based,No Preference,10
20-699-9217,28,Female,High,Married,High School,Middle,San Juan del Cesar,Packages),$356.87 ,12,Mixed,1,4,0,High,Not Sensitive,1,9,Medium,Smartphone,Debit Card,10/12/2024,FALSE,TRUE,Impulsive,Standard,10
26-150-0209,28,Male,Middle,Widowed,High School,Middle,Taiyigong,Clothing,$82.37 ,6,Mixed,1,1,1,Medium,Not Sensitive,0,4,Medium,Smartphone,Credit Card,12/25/2024,FALSE,FALSE,Impulsive,Standard,2
94-985-5336,29,Female,High,Divorced,Bachelor's,High,Gävle,Clothing,$372.60 ,3,Mixed,4,5,1,High,Very Sensitive,2,6,Low,Tablet,PayPal,1/11/2024,TRUE,TRUE,Planned,Express,10
97-715-3606,29,Female,Middle,Widowed,High School,High,Tayabamba,Animal Feed,$78.32 ,9,Online,2,4,2,Low,Somewhat Sensitive,2,10,Low,Smartphone,PayPal,7/29/2024,FALSE,TRUE,Need-based,Standard,7
02-100-4320,32,Female,High,Single,Master's,High,Majennang,Baby Products,$71.72 ,12,Online,3,5,1,High,Somewhat Sensitive,2,5,Low,Tablet,PayPal,1/11/2024,TRUE,TRUE,Wants-based,Express,13
16-070-0138,39,Female,High,Single,High School,High,Njeru,Luxury Goods,$241.10 ,12,In-Store,1,5,2,None,Not Sensitive,2,2,Medium,Desktop,Credit Card,7/30/2024,FALSE,TRUE,Planned,No Preference,8
82-474-5074,22,Male,Middle,Married,Bachelor's,High,Ambatolaona,Travel & Leisure (Flights,$96.86 ,9,Mixed,5,5,0,None,Not Sensitive,2,10,Medium,Desktop,Debit Card,7/28/2024,FALSE,TRUE,Wants-based,Standard,7
36-444-5336,48,Male,Middle,Divorced,Master's,High,Jianggang,Food & Beverages,$276.25 ,11,In-Store,2,1,2,High,Not Sensitive,2,4,None,Smartphone,Cash,11/11/2024,TRUE,TRUE,Impulsive,Express,8
54-680-5344,29,Male,Middle,Widowed,Master's,Middle,Langkou,Office Supplies,$318.45 ,10,In-Store,2,1,2,None,Somewhat Sensitive,2,4,High,Smartphone,Other,10/25/2024,FALSE,TRUE,Planned,No Preference,5
16-364-8096,41,Female,High,Married,High School,High,Horní Suchá,Animal Feed,$117.03 ,6,Online,3,2,0,None,Very Sensitive,2,9,Medium,Tablet,Cash,9/20/2024,FALSE,FALSE,Impulsive,Standard,5
62-644-8183,50,Female,Middle,Married,Master's,High,Haradok,Toys & Games,$490.41 ,7,Online,3,5,1,Medium,Very Sensitive,1,10,Low,Tablet,Other,10/22/2024,TRUE,FALSE,Planned,Standard,5
59-971-0799,48,Male,Middle,Divorced,Bachelor's,High,Vichuga,Health Supplements,$476.42 ,7,In-Store,1,1,1,High,Very Sensitive,0,2,High,Desktop,Debit Card,9/9/2024,TRUE,FALSE,Need-based,Standard,2
64-031-2046,29,Female,High,Divorced,Master's,High,Luci,Beauty & Personal Care,$392.27 ,5,Mixed,4,5,1,High,Not Sensitive,0,2,Low,Tablet,Other,7/17/2024,TRUE,FALSE,Wants-based,No Preference,7
87-079-0237,36,Male,High,Single,Bachelor's,Middle,Guolemude,Hotels,$207.24 ,9,Online,2,2,0,Low,Not Sensitive,0,6,None,Desktop,Debit Card,5/12/2024,TRUE,FALSE,Impulsive,No Preference,3
78-091-8662,43,Male,High,Divorced,High School,Middle,Prengtale,Gardening & Outdoors,$141.63 ,3,Online,4,1,1,None,Somewhat Sensitive,1,8,Low,Smartphone,Cash,10/11/2024,TRUE,TRUE,Planned,Express,11
62-720-2922,30,Male,High,Widowed,Bachelor's,High,Cabanas,Home Appliances,$244.47 ,5,Online,3,4,1,High,Very Sensitive,1,5,Low,Smartphone,Cash,6/23/2024,FALSE,FALSE,Impulsive,No Preference,4
47-528-3961,24,Male,High,Married,Master's,High,Faīẕābād,Gardening & Outdoors,$251.63 ,9,Online,3,1,0,Low,Not Sensitive,0,2,High,Desktop,Credit Card,8/23/2024,TRUE,TRUE,Need-based,Express,10
21-808-2293,30,Male,Middle,Divorced,Bachelor's,Middle,Sukumo,Toys & Games,$431.78 ,12,Online,1,3,1,Medium,Very Sensitive,1,8,Low,Smartphone,PayPal,2/15/2024,TRUE,FALSE,Impulsive,No Preference,7
22-022-9256,37,Female,Middle,Married,Master's,High,Fenglu,Jewelry & Accessories,$303.09 ,2,Online,2,5,1,None,Very Sensitive,2,9,None,Tablet,Other,1/10/2024,FALSE,FALSE,Impulsive,No Preference,11
96-772-7220,40,Male,High,Married,Bachelor's,High,Tanjungbalai,Travel & Leisure (Flights,$341.24 ,9,Mixed,5,5,2,Low,Somewhat Sensitive,1,3,None,Tablet,Credit Card,11/18/2024,TRUE,FALSE,Need-based,Standard,4
25-866-7286,30,Female,Middle,Divorced,Master's,High,Carrefour,Electronics,$211.39 ,10,Online,4,5,1,Medium,Not Sensitive,0,1,Low,Desktop,Other,5/10/2024,TRUE,FALSE,Planned,Express,1
72-694-4159,39,Female,Middle,Married,Bachelor's,Middle,Tewulike,Electronics,$379.21 ,9,Mixed,1,5,1,Low,Somewhat Sensitive,1,1,High,Smartphone,PayPal,9/18/2024,TRUE,TRUE,Impulsive,No Preference,1
10-079-8237,46,Female,High,Widowed,Master's,High,Hejiang,Mobile Accessories,$309.53 ,8,Mixed,2,1,1,None,Very Sensitive,2,6,None,Smartphone,Cash,4/14/2024,FALSE,TRUE,Planned,Standard,5
47-460-8015,48,Male,Middle,Divorced,Master's,High,Yaizu,Books,$359.45 ,6,Online,4,1,2,Low,Not Sensitive,1,8,Medium,Desktop,Other,3/6/2024,FALSE,FALSE,Impulsive,Standard,11
06-061-0023,20,Female,High,Widowed,High School,Middle,Kembé,Hotels,$479.62 ,8,In-Store,3,1,2,High,Not Sensitive,1,3,Low,Tablet,Other,4/19/2024,FALSE,FALSE,Planned,Express,10
80-487-2550,34,Male,High,Married,Bachelor's,Middle,Novokayakent,Electronics,$208.60 ,2,Mixed,5,1,2,None,Somewhat Sensitive,0,5,High,Smartphone,Credit Card,2/29/2024,TRUE,TRUE,Impulsive,Standard,3
23-617-2637,50,Female,Middle,Single,Master's,High,Hekou,Software & Apps,$180.21 ,2,Mixed,5,5,0,None,Very Sensitive,1,1,Medium,Desktop,Cash,1/22/2024,FALSE,TRUE,Need-based,Express,14
60-005-5187,25,Male,Middle,Single,High School,High,Bailadores,Electronics,$197.90 ,3,Mixed,2,1,2,Medium,Not Sensitive,0,8,High,Desktop,Debit Card,1/18/2024,TRUE,TRUE,Wants-based,Standard,14
24-371-5870,49,Male,Middle,Single,Bachelor's,High,Masuda,Home Appliances,$362.30 ,7,Online,4,2,0.2,Low,Not Sensitive,0,4,Low,Tablet,Other,9/30/2024,TRUE,TRUE,Planned,Standard,6
02-055-8248,25,Female,High,Divorced,Bachelor's,High,Martanesh,Health Supplements,$159.53 ,11,Mixed,3,4,2,Low,Very Sensitive,0,3,Low,Desktop,Cash,4/27/2024,TRUE,TRUE,Impulsive,Express,7
54-238-5459,40,Female,High,Widowed,High School,High,Xinzhou,Jewelry & Accessories,$149.52 ,9,In-Store,2,5,1,None,Somewhat Sensitive,0,6,None,Smartphone,Cash,3/10/2024,FALSE,FALSE,Wants-based,No Preference,8
85-922-0190,19,Female,High,Widowed,Bachelor's,High,Nanfeng,Toys & Games,$206.32 ,5,Online,3,3,1,Low,Not Sensitive,0,4,None,Desktop,PayPal,10/12/2024,TRUE,FALSE,Wants-based,Express,12
48-271-1908,40,Bigender,High,Single,Bachelor's,High,Oke Ila,Baby Products,$308.58 ,11,Online,2,5,2,Medium,Not Sensitive,0,7,Medium,Smartphone,Debit Card,5/21/2024,FALSE,TRUE,Need-based,Express,12
46-978-3874,22,Female,High,Single,High School,Middle,Rio Pardo,Groceries,$91.34 ,5,Online,2,1,1,None,Not Sensitive,0,1,None,Smartphone,Debit Card,1/10/2024,TRUE,TRUE,Impulsive,Express,6
53-595-7635,25,Female,High,Divorced,High School,Middle,Pingtang,Luxury Goods,$455.44 ,7,Mixed,4,2,1,Low,Very Sensitive,2,3,Low,Smartphone,Other,5/7/2024,FALSE,FALSE,Need-based,No Preference,3
08-185-6608,32,Female,High,Divorced,Master's,Middle,Podbrdo,Baby Products,$468.16 ,8,Online,3,5,1,Low,Somewhat Sensitive,1,5,High,Desktop,Credit Card,1/22/2024,FALSE,FALSE,Planned,Standard,2
20-562-2569,44,Female,High,Divorced,Bachelor's,High,Aramayuan,Mobile Accessories,$463.67 ,5,Online,2,4,0.3,High,Not Sensitive,2,4,None,Tablet,PayPal,7/7/2024,TRUE,FALSE,Need-based,Standard,5
41-366-4205,50,Female,High,Single,High School,Middle,Paquera,Gardening & Outdoors,$69.78 ,9,Mixed,4,3,2,Low,Very Sensitive,0,6,Low,Tablet,Cash,3/28/2024,TRUE,FALSE,Wants-based,No Preference,9
77-241-7621,26,Male,High,Married,Bachelor's,High,Warudoyong,Food & Beverages,$453.37 ,10,Mixed,1,1,2,Low,Very Sensitive,0,6,High,Desktop,Credit Card,3/11/2024,TRUE,TRUE,Wants-based,Express,9
53-091-2176,21,Female,High,Widowed,Bachelor's,Middle,Béziers,Baby Products,$106.15 ,12,In-Store,4,4,0.3,Low,Somewhat Sensitive,0,5,Medium,Desktop,Cash,3/30/2024,TRUE,TRUE,Impulsive,Standard,8
48-203-9118,21,Female,Middle,Single,High School,High,Dongzhou,Health Care,$378.47 ,6,Online,5,2,0.33,Medium,Not Sensitive,1,10,Low,Tablet,Other,12/8/2024,FALSE,FALSE,Planned,Express,2
